feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,label
74.298,77.657,68.621,64.917,90.0,70.325,-603.988,-1.451,-2.353,R
77.322,75.813,68.545,64.061,90.0,72.566,-500.286,-1.419,1.76,R
75.809,77.289,69.209,61.002,90.0,70.784,-893.22,0.181,0.62,R
76.637,74.534,68.603,61.824,90.0,70.007,-832.012,-0.825,-0.903,R
74.264,75.268,70.361,64.847,90.0,72.118,-890.683,0.408,-2.536,R
77.934,77.311,67.154,61.914,90.0,72.188,-931.14,0.721,3.691,R
77.193,75.489,70.003,61.981,90.0,70.713,-927.913,-1.926,-0.636,R
76.246,77.875,70.398,63.949,90.0,70.348,-27.943,-0.009,-2.473,R
76.071,74.594,67.324,63.715,90.0,71.112,-681.126,-0.126,2.074,R
75.659,74.262,68.004,63.358,90.0,71.846,-742.454,0.276,1.866,R
77.604,75.977,69.618,63.751,90.0,69.945,-544.968,-0.012,2.895,R
76.567,74.286,70.04,64.491,90.0,71.003,-19.587,0.678,4.644,R
76.712,77.48,68.602,64.004,90.0,72.666,-306.364,0.512,4.453,R
77.136,77.15,70.935,64.158,90.0,70.313,-526.664,0.692,4.0,R
75.132,77.51,70.53,61.338,90.0,69.918,-124.048,-1.025,-1.185,R
75.518,76.415,70.939,62.584,90.0,72.831,-679.81,-0.577,3.971,R
75.732,74.337,68.326,62.696,90.0,69.73,-652.036,-1.839,2.473,R
74.187,76.744,67.254,64.197,90.0,70.221,-881.628,-1.258,4.915,R
76.174,77.154,69.338,64.266,90.0,70.15,-31.919,-1.745,5.471,R
76.601,76.346,67.635,64.752,90.0,71.686,-659.129,0.935,4.087,R
74.869,76.971,70.075,63.731,90.0,71.253,-624.482,0.3,1.005,R
74.849,77.123,68.819,63.645,90.0,69.368,-613.178,-0.649,-1.824,R
75.975,75.814,68.848,62.417,90.0,72.585,-433.232,-1.362,1.178,R
75.944,77.037,67.161,61.78,90.0,72.304,-487.602,-1.142,4.054,R
75.626,74.366,68.017,62.433,90.0,71.2,-51.232,-0.081,2.715,R
76.176,75.022,67.532,62.694,90.0,71.522,-899.513,-1.44,-2.544,R
77.159,76.066,68.761,63.246,90.0,70.553,-400.418,-0.925,3.557,R
74.471,77.907,70.781,61.788,90.0,69.037,-227.739,-1.186,5.267,R
74.304,75.539,69.642,64.001,90.0,72.777,-189.234,-1.107,2.122,R
74.878,76.799,69.073,63.303,90.0,71.617,-187.022,0.819,-0.642,R
75.353,77.494,67.039,62.475,90.0,69.557,-298.961,0.905,5.59,R
77.994,76.936,67.631,62.578,90.0,72.935,-411.953,0.353,-1.022,R
75.848,76.22,69.564,63.816,90.0,71.072,-529.158,-0.843,-0.586,R
77.15,76.075,69.673,61.309,90.0,69.156,-596.142,-1.712,-2.436,R
74.579,77.467,70.59,63.182,90.0,70.292,-955.981,-0.841,5.025,R
75.227,74.035,67.676,63.722,90.0,72.068,-932.678,-1.818,4.899,R
76.711,76.659,68.257,62.597,90.0,69.969,-751.452,-1.534,4.758,R
77.561,77.282,69.348,63.807,90.0,71.485,-926.2,-1.997,5.475,R
74.189,77.59,68.562,62.837,90.0,69.076,-884.041,-1.269,-1.131,R
75.894,77.974,68.291,61.48,90.0,70.943,-327.357,-1.867,-2.677,R
76.69,74.562,68.535,64.483,90.0,72.516,-843.568,-1.937,1.552,R
76.302,76.515,69.199,64.641,90.0,70.923,-872.216,-1.303,1.845,R
76.879,76.585,69.456,63.559,90.0,70.011,-225.096,0.707,0.724,R
74.197,74.962,67.14,62.433,90.0,70.382,-626.393,-0.456,5.07,R
77.231,74.245,70.895,64.761,90.0,69.024,-853.512,-1.983,-2.91,R
76.456,77.149,68.772,63.623,90.0,69.635,-79.016,-0.4,-1.434,R
75.41,74.912,70.605,62.51,90.0,72.485,-109.614,-1.31,1.211,R
74.056,74.084,70.984,61.662,90.0,72.259,-554.396,0.162,1.097,R
75.597,75.126,69.475,61.505,90.0,72.142,-204.934,-0.657,4.624,R
77.191,77.085,69.595,62.552,90.0,70.066,-876.858,-0.667,-2.871,R
75.119,76.197,68.748,62.366,90.0,72.327,-978.448,-1.983,-2.752,R
76.877,77.358,68.937,64.104,90.0,70.47,-7.572,-1.399,0.451,R
74.645,76.248,70.602,62.521,90.0,71.815,-687.809,0.087,4.316,R
77.676,77.715,69.311,61.67,90.0,70.975,-809.744,-0.432,-2.113,R
75.134,76.165,69.683,62.01,90.0,69.784,-376.069,0.826,-1.297,R
75.382,75.813,68.247,64.404,90.0,70.575,-176.692,0.177,5.647,R
76.231,76.937,68.942,61.555,90.0,72.97,-720.077,-0.378,3.922,R
76.118,77.356,68.665,63.338,90.0,70.166,-86.902,0.037,-2.637,R
77.711,75.558,67.635,64.028,90.0,70.871,-726.018,0.065,-2.447,R
76.05,75.094,67.764,62.665,90.0,69.481,-208.83,0.195,-0.449,R
74.127,75.163,68.271,62.578,90.0,72.97,-986.678,-1.381,0.601,R
79.562,77.08,75.313,78.109,31.474,72.847,-741.095,0.121,-0.247,S
78.296,77.199,77.91,75.142,35.197,75.996,-260.816,-1.853,2.192,S
77.496,77.201,75.075,76.212,21.094,72.241,-474.951,0.699,2.704,S
77.033,76.857,76.851,78.307,0.959,75.728,-105.199,-0.725,2.702,S
76.436,78.405,76.99,78.843,24.255,73.349,-38.883,-1.035,3.128,S
79.477,78.84,77.395,75.825,10.627,74.965,-574.662,0.663,-1.264,S
79.003,75.673,75.393,75.405,23.818,75.976,-188.24,-1.237,5.637,S
76.4,77.635,75.801,78.083,47.811,72.122,-41.473,0.548,-0.617,S
76.422,77.367,78.927,76.795,1.258,75.939,-885.638,-0.25,0.518,S
77.175,76.162,77.746,78.358,3.728,73.083,-76.845,-0.81,-0.253,S
78.986,75.195,77.905,75.024,7.661,75.26,-580.406,0.347,-1.607,S
78.133,76.524,78.767,75.592,47.42,75.807,-661.497,0.694,1.92,S
78.855,77.643,77.278,78.597,25.667,73.082,-628.367,0.908,4.779,S
77.463,76.564,75.053,77.039,28.681,72.193,-717.597,-0.668,0.324,S
79.871,78.746,75.903,78.831,48.771,74.184,-540.229,-0.277,1.233,S
77.044,78.723,75.777,75.471,43.567,72.814,-921.756,0.439,-1.521,S
77.754,77.65,77.598,78.776,5.569,73.354,-844.69,-1.009,-0.402,S
79.648,75.854,77.534,78.541,47.62,72.653,-455.578,0.606,3.92,S
77.338,75.478,76.005,77.569,8.897,72.679,-604.51,-1.602,1.567,S
79.816,78.788,78.016,78.96,44.584,72.49,-729.19,0.394,-2.893,S
78.835,77.911,76.046,75.746,29.616,75.069,-707.886,0.344,-1.038,S
76.741,76.276,77.014,77.659,42.917,75.902,-904.787,-0.999,-0.658,S
79.889,78.317,76.88,76.438,20.048,74.947,-349.153,-0.945,5.231,S
78.147,76.49,76.24,77.619,32.606,74.99,-524.636,-0.178,-2.508,S
76.814,75.351,77.573,75.2,28.078,74.407,-505.853,-0.096,3.126,S
77.073,78.549,77.492,75.036,42.13,73.309,-492.907,-0.319,0.339,S
78.532,77.282,76.753,78.388,40.696,74.322,-341.236,-0.833,-2.66,S
78.393,78.176,77.12,78.424,21.724,74.177,-987.169,0.804,1.939,S
76.46,78.967,76.777,77.223,23.385,74.877,-182.541,-0.083,4.101,S
78.905,76.993,76.519,76.014,3.417,72.135,-628.541,0.363,-2.679,S
78.192,75.912,76.286,77.73,19.557,74.757,-497.072,0.141,-0.136,S
78.818,77.032,75.647,78.47,49.039,72.962,-769.623,0.356,4.457,S
77.003,75.515,75.213,78.174,14.11,74.304,-783.526,0.159,4.79,S
77.151,77.651,75.145,78.43,36.313,75.207,-658.814,-0.396,2.646,S
79.994,75.298,78.15,78.419,39.895,74.877,-545.091,-1.014,-1.21,S
78.873,75.405,78.201,76.097,5.544,72.622,-589.881,-1.972,1.869,S
79.836,77.182,77.826,77.016,35.196,72.626,-89.234,-1.867,5.907,S
79.09,78.034,78.703,75.072,21.281,72.353,-581.774,-1.732,3.333,S
78.122,78.042,78.638,76.28,21.217,75.723,-422.871,-1.372,5.506,S
79.728,76.969,78.554,77.648,20.774,75.717,-820.967,0.744,-2.871,S
78.768,77.551,76.094,78.576,18.84,73.047,-298.834,-0.886,5.903,S
77.266,76.687,76.908,78.49,29.28,73.624,-184.809,-1.419,4.13,S
77.597,76.872,76.105,77.184,39.634,74.867,-452.494,-0.06,2.644,S
78.127,78.708,78.83,78.758,48.407,74.223,-151.656,-1.198,2.477,S
77.947,76.039,76.011,78.27,31.511,73.557,-435.09,-0.54,5.506,S
79.467,78.179,78.157,78.077,25.644,72.67,-937.703,-1.649,5.487,S
79.452,76.395,77.804,77.01,27.175,74.207,-256.413,-1.821,3.118,S
76.236,77.325,76.529,78.094,23.792,75.385,-134.922,-0.395,0.159,S
79.625,76.335,78.719,75.527,1.042,73.002,-538.319,-1.416,-0.478,S
79.658,76.748,75.685,77.537,35.371,73.75,-493.86,-0.244,-0.811,S
79.831,75.519,78.631,78.178,38.334,72.84,-979.639,-1.323,5.625,S
79.971,77.845,78.059,78.753,46.567,73.021,-392.394,-1.333,-2.783,S
76.629,76.565,76.461,77.43,27.376,74.219,-116.867,-0.21,4.728,S
76.124,78.081,77.475,78.123,29.733,75.563,-184.109,-1.089,-1.097,S
77.926,75.944,77.096,77.11,6.261,75.866,-533.024,0.217,4.316,S
78.838,78.305,78.48,76.403,38.565,72.192,-610.779,-0.882,3.699,S
77.922,75.253,76.468,76.908,1.965,74.541,-198.367,0.243,2.504,S
77.966,78.718,76.116,75.668,8.982,75.536,-630.984,0.429,2.544,S
76.296,76.263,78.809,77.292,15.291,72.713,-466.544,-1.993,-1.374,S
78.231,76.676,77.112,76.067,14.152,75.247,-863.445,-1.803,0.044,S
76.483,76.624,76.889,78.665,4.158,73.019,-54.603,0.468,2.313,S
77.098,77.774,75.556,77.559,24.947,73.569,-954.4,0.847,-1.701,S
76.126,77.778,75.072,76.842,44.126,74.83,-150.746,-1.822,2.485,S
77.969,77.399,75.057,75.487,11.399,74.238,-444.423,-1.923,2.495,S
79.323,77.253,78.756,77.014,9.1,72.738,-872.92,0.585,4.025,S
77.055,76.366,75.944,76.407,1.706,75.003,-481.981,0.389,2.256,S
76.16,76.915,77.193,75.647,31.321,75.174,-36.7,-0.572,2.624,S
76.084,78.593,78.606,76.956,12.521,75.545,-992.594,-0.335,4.157,S
77.732,76.17,75.41,78.784,20.246,72.598,-614.449,-0.141,-0.381,S
78.859,77.152,76.981,78.758,38.434,73.415,-217.755,0.534,0.609,S
76.964,75.052,77.17,76.64,28.325,74.507,-59.97,0.48,-2.316,S
78.02,77.679,75.765,77.546,8.248,72.142,-865.146,-1.692,4.372,S
76.272,76.803,75.541,78.633,4.348,74.946,-404.386,0.167,3.478,S
77.615,78.543,78.593,78.58,33.223,75.449,-149.082,0.905,-0.256,S
78.413,76.758,75.507,78.439,43.094,74.299,-51.803,-1.706,4.574,S
77.338,78.151,75.053,78.011,40.06,73.804,-704.33,-1.512,-2.009,S
78.729,77.981,78.616,78.502,30.573,72.192,-494.296,-0.428,4.688,S
77.167,77.733,77.714,75.806,5.848,73.623,-860.533,0.852,-1.603,S
78.179,75.425,75.586,78.164,46.035,74.689,-629.274,-0.573,-1.05,S
77.125,75.473,75.864,76.387,18.258,75.24,-611.535,-0.795,-0.155,S
76.864,78.252,77.604,77.284,9.496,74.513,-14.648,-1.555,-1.346,S
77.59,77.422,77.915,77.004,39.436,72.297,-326.74,-1.73,2.37,S
78.392,76.579,77.108,76.397,0.886,74.587,-147.072,0.002,5.245,S
77.603,78.353,77.283,78.855,3.17,75.675,-332.231,-0.711,4.166,S
77.55,75.169,78.079,76.307,6.31,72.162,-566.655,-0.911,0.012,S
78.342,75.902,78.65,77.649,27.017,75.197,-780.188,0.588,-2.271,S
76.365,77.219,77.031,77.984,49.635,75.136,-120.955,-0.033,3.336,S
76.239,76.79,78.914,78.043,37.474,74.579,-60.766,-1.023,-0.591,S
76.604,75.161,77.416,75.079,2.134,72.19,-386.283,-0.385,-0.713,S
79.676,76.926,78.152,78.238,11.665,75.385,-171.227,-1.933,-1.596,S
76.596,77.903,78.016,75.07,49.437,72.245,-808.428,-0.436,3.359,S
76.418,75.887,75.169,78.773,7.741,75.884,-908.539,0.466,-0.289,S
79.076,77.182,77.629,77.624,1.037,74.642,-384.053,0.824,-1.901,S
78.832,75.258,76.68,77.074,23.822,74.184,-686.272,0.802,4.011,S
79.289,78.059,76.882,75.562,44.622,72.466,-187.925,-1.236,3.873,S
79.746,75.84,75.176,76.737,30.375,75.091,-90.543,-1.086,-2.979,S
79.687,77.067,76.269,77.466,40.975,72.537,-735.938,-1.861,-2.491,S
76.556,76.026,76.966,75.33,13.853,74.629,-513.422,-0.978,0.801,S
77.381,78.151,75.507,78.082,5.053,74.2,-877.413,-1.302,4.702,S
78.332,76.395,75.813,75.19,4.156,73.584,-458.264,-0.012,-0.05,S
76.639,78.287,75.282,73.903,90.0,68.779,-293.889,-884.775,2.806,T
78.081,78.768,78.327,72.298,90.0,69.313,-29.382,-93.7,1.716,T
77.113,75.144,77.348,75.188,90.0,68.329,-570.989,-862.717,0.935,T
77.445,78.784,76.687,74.659,90.0,69.314,-283.733,-837.51,5.746,T
79.476,76.598,78.113,75.516,90.0,67.635,-489.537,-793.508,4.48,T
76.524,75.692,78.783,72.067,90.0,67.086,-606.012,-750.139,3.133,T
76.953,78.629,78.315,74.499,90.0,67.914,-395.387,-324.277,3.791,T
79.769,78.905,76.914,74.536,90.0,66.052,-406.765,-653.763,-0.882,T
77.905,77.196,75.02,73.212,90.0,66.202,-505.215,-454.576,0.547,T
76.195,75.237,77.035,73.566,90.0,66.056,-668.325,-386.802,1.831,T
79.908,76.63,76.684,75.624,90.0,67.378,-256.967,-279.721,4.668,T
78.726,75.272,78.596,72.551,90.0,69.506,-925.386,-152.554,3.753,T
76.609,78.083,78.626,75.1,90.0,67.034,-90.562,-409.079,4.223,T
76.377,78.964,78.986,75.038,90.0,68.299,-343.672,-748.516,1.182,T
79.917,76.503,77.926,73.438,90.0,69.293,-907.501,-86.853,-0.18,T
76.626,77.391,76.112,73.489,90.0,66.189,-496.292,-255.97,0.345,T
79.101,78.391,75.467,73.703,90.0,66.82,-847.521,-121.672,2.88,T
79.516,77.373,78.167,72.02,90.0,67.935,-495.274,-974.005,4.76,T
76.384,75.139,77.553,73.111,90.0,68.912,-366.29,-803.152,3.053,T
78.014,77.909,77.245,73.317,90.0,68.762,-101.204,-13.541,3.04,T
79.186,77.242,76.034,75.65,90.0,69.571,-55.654,-447.106,4.865,T
76.094,75.296,78.993,74.495,90.0,67.821,-393.951,-536.85,2.029,T
78.613,75.304,76.769,72.627,90.0,67.779,-241.561,-693.253,1.845,T
76.255,75.157,75.835,72.204,90.0,68.676,-670.964,-81.871,5.725,T
76.487,78.077,78.249,74.468,90.0,69.209,-984.204,-724.863,2.343,T
76.965,77.081,75.796,74.43,90.0,69.537,-250.876,-919.934,-0.205,T
77.241,76.375,78.649,74.494,90.0,68.785,-349.419,-860.709,5.306,T
76.083,76.753,78.853,73.402,90.0,68.205,-366.134,-999.62,4.667,T
78.869,75.015,78.845,75.497,90.0,67.897,-381.064,-184.772,1.421,T
78.697,77.218,78.998,74.203,90.0,68.99,-811.423,-189.86,4.492,T
78.474,76.935,77.041,74.432,90.0,69.99,-216.27,-649.303,-0.866,T
76.51,78.409,77.859,73.801,90.0,69.851,-338.822,-358.804,4.196,T
78.354,77.023,75.464,75.933,90.0,66.854,-893.886,-548.328,5.347,T
79.975,76.361,76.098,74.125,90.0,67.976,-528.904,-985.457,4.613,T
78.397,77.336,78.707,73.676,90.0,67.529,-962.596,-764.523,1.951,T
78.984,76.973,75.371,74.986,90.0,67.671,-740.325,-143.242,5.011,T
76.767,75.118,76.271,74.779,90.0,69.483,-137.528,-169.486,5.095,T
79.416,76.417,77.012,74.891,90.0,66.332,-70.989,-662.019,-0.662,T
76.61,76.365,76.078,72.679,90.0,67.354,-994.122,-228.08,0.476,T
76.691,75.729,78.734,74.251,90.0,68.677,-764.552,-237.713,4.926,T
77.383,77.358,76.93,73.615,90.0,69.053,-412.769,-683.081,0.874,T
79.875,76.04,77.3,72.091,90.0,69.973,-636.314,-548.425,5.097,T
79.293,78.101,76.87,75.097,90.0,66.659,-281.838,-608.909,3.701,T
76.415,77.901,78.981,72.055,90.0,68.367,-373.856,-842.52,4.058,T
76.983,77.598,78.112,73.4,90.0,69.386,-840.747,-28.843,-0.176,T
77.607,78.509,77.127,74.83,90.0,69.148,-873.715,-780.877,3.027,T
78.999,76.69,78.755,75.018,90.0,68.431,-643.199,-612.658,1.205,T
76.492,78.053,78.277,74.81,90.0,68.65,-830.204,-98.079,-0.864,T
76.804,76.107,77.85,74.135,90.0,69.311,-382.836,-21.028,2.98,T
78.188,75.325,75.885,74.19,90.0,68.347,-170.848,-738.518,2.808,T
78.307,77.465,78.099,72.271,90.0,66.366,-311.452,-693.764,5.126,T
79.774,78.711,78.121,75.86,90.0,69.642,-828.878,-574.861,2.315,T
78.327,76.866,77.441,75.82,90.0,69.81,-753.486,-263.813,2.068,T
76.251,78.272,77.435,72.334,90.0,67.142,-268.026,-933.248,2.337,T
77.65,77.603,78.464,72.857,90.0,68.516,-727.752,-916.429,2.174,T
79.241,75.75,76.088,72.633,90.0,69.783,-535.523,-551.223,-0.419,T
78.668,78.758,75.709,73.494,90.0,66.068,-178.857,-994.571,4.776,T
79.279,77.651,78.964,72.293,90.0,68.435,-291.609,-854.186,5.869,T
79.233,77.718,77.955,75.986,90.0,68.656,-118.383,-938.774,3.929,T
78.079,77.484,78.919,74.222,90.0,66.251,-221.784,-543.833,4.449,T
77.707,75.276,77.178,75.218,90.0,68.681,-240.0,-303.026,5.696,T
78.248,75.749,78.848,75.507,90.0,67.78,-435.927,-187.788,0.046,T
79.704,77.213,76.897,72.662,90.0,69.786,-693.571,-789.228,0.526,T
77.381,78.426,77.854,72.995,90.0,67.9,-914.793,-107.284,3.369,T
76.745,75.272,78.511,75.09,90.0,68.084,-759.579,-435.161,2.971,T
78.171,76.247,78.582,74.39,90.0,66.95,-741.898,-446.939,1.862,T
79.305,76.68,78.164,75.347,90.0,66.076,-607.226,-754.184,-0.433,T
78.787,77.479,78.77,75.096,90.0,68.061,-904.481,-987.26,3.383,T
79.712,77.28,78.085,73.866,90.0,68.571,-759.755,-657.843,4.975,T
78.325,78.674,78.588,72.19,90.0,69.809,-792.516,-405.669,1.206,T
77.166,78.458,76.6,74.351,90.0,69.57,-419.829,-672.223,5.615,T
76.179,75.226,78.116,72.629,90.0,67.154,-800.876,-518.2,-0.367,T
76.725,76.019,75.62,75.349,90.0,69.804,-334.396,-109.038,2.109,T
77.573,75.975,75.129,75.915,90.0,66.872,-237.802,-258.339,4.814,T
77.141,76.758,75.338,74.527,90.0,68.233,-245.502,-891.078,2.453,T
76.159,78.773,76.074,72.595,90.0,69.438,-544.906,-175.556,2.165,T
77.361,77.577,78.104,73.819,90.0,69.543,-85.286,-431.068,0.32,T
76.238,75.565,75.688,73.983,90.0,69.701,-99.569,-699.0,1.463,T
78.454,77.162,75.753,75.89,90.0,69.544,-629.121,-935.81,-0.761,T
77.988,77.947,78.84,74.12,90.0,68.169,-127.847,-137.118,5.101,T
79.459,76.081,76.349,75.87,90.0,68.996,-282.442,-885.434,-0.657,T
79.51,78.253,76.136,74.078,90.0,69.216,-764.316,-261.722,1.435,T
78.326,77.762,76.704,73.328,90.0,67.557,-642.408,-426.185,-0.36,T
76.815,77.548,75.187,73.129,90.0,69.881,-709.861,-428.33,4.711,T
76.076,78.054,77.545,72.028,90.0,69.949,-97.835,-366.655,3.663,T
78.764,75.474,77.116,74.944,90.0,66.265,-714.62,-38.03,2.974,T
77.572,77.44,77.919,75.434,90.0,66.86,-313.392,-72.145,3.468,T
76.834,75.649,77.816,72.367,90.0,66.486,-534.036,-257.093,2.585,T
79.954,78.217,76.126,72.162,90.0,66.021,-324.016,-556.923,2.233,T
76.049,75.195,77.978,74.516,90.0,66.715,-473.873,-169.061,2.695,T
77.662,77.734,76.807,75.761,90.0,69.09,-947.804,-394.843,5.038,T
76.891,75.2,75.512,72.511,90.0,69.97,-204.859,-841.612,4.292,T
79.231,75.234,77.601,72.795,90.0,66.669,-304.617,-848.296,0.794,T
76.475,78.675,75.535,75.873,90.0,67.485,-59.115,-169.643,1.262,T
78.439,75.206,78.288,75.541,90.0,67.884,-762.868,-525.554,2.117,T
78.424,75.341,75.516,75.14,90.0,67.103,-114.058,-655.701,3.55,T
79.871,76.023,76.401,75.175,90.0,66.217,-931.08,-192.309,5.453,T
78.198,78.345,77.836,72.895,90.0,66.208,-721.861,-743.592,4.728,T
76.037,78.816,75.034,73.022,90.0,69.904,-750.343,-103.904,5.612,T
76.318,78.29,76.719,73.424,90.0,68.079,-446.916,-71.22,3.133,T
77.236,74.211,61.328,63.71,67.142,68.593,-613.425,-2.489,3.081,U
78.314,74.28,62.723,63.413,57.188,68.767,-317.05,0.266,5.795,U
76.776,74.005,63.486,64.029,69.317,71.667,-277.587,-2.391,-1.11,U
76.829,77.372,63.784,62.819,51.408,70.389,-368.301,0.755,3.2,U
79.667,77.376,62.767,64.388,79.421,71.79,-641.884,-0.11,0.755,U
78.63,77.864,62.966,65.235,12.164,69.457,-993.921,-0.302,3.455,U
78.053,74.691,64.125,64.869,13.533,68.305,-568.017,-2.814,0.219,U
76.399,75.405,64.907,64.435,76.699,68.594,-520.45,0.628,5.07,U
79.051,76.268,61.568,65.056,37.148,71.458,-157.089,-1.02,4.627,U
76.987,75.348,63.992,63.333,36.135,70.981,-801.447,-0.346,2.292,U
77.576,76.232,64.202,65.579,59.111,70.153,-656.663,-3.939,3.572,U
76.478,76.241,62.174,64.493,43.325,71.61,-344.494,-0.479,-1.085,U
76.411,74.806,61.831,62.882,16.775,71.499,-452.171,-3.29,0.468,U
76.286,77.27,64.393,62.182,83.662,70.142,-514.662,-2.588,3.327,U
79.364,77.167,64.898,65.105,89.236,68.963,-967.819,-0.256,-1.727,U
77.834,76.905,62.461,65.978,22.602,69.644,-653.585,0.314,0.125,U
79.117,77.283,63.979,64.983,57.183,68.908,-507.489,0.87,-1.382,U
77.76,74.997,63.287,63.912,1.036,68.024,-684.167,-0.254,-0.6,U
77.529,77.412,63.329,64.342,81.411,68.959,-93.581,-3.852,-1.226,U
78.112,77.842,64.393,63.383,25.967,69.05,-421.665,0.13,-0.556,U
78.022,74.25,61.772,63.981,66.248,68.227,-691.134,-0.774,-2.827,U
77.271,77.217,61.123,65.702,64.72,70.582,-890.081,0.514,0.547,U
79.049,75.11,62.218,62.52,35.78,70.675,-343.325,0.715,-0.627,U
76.507,77.083,63.896,65.614,2.072,68.811,-919.206,-2.346,-2.105,U
76.483,75.706,63.631,65.877,46.769,70.656,-120.826,-1.022,2.254,U
77.257,74.214,64.369,64.242,36.477,70.003,-330.514,-3.65,3.255,U
76.178,76.519,63.83,64.36,40.252,70.076,-19.537,-2.571,-0.789,U
78.313,75.323,62.263,62.103,69.921,68.071,-848.444,-2.513,-0.51,U
76.119,74.74,63.727,62.006,49.09,68.044,-897.543,-1.736,0.957,U
78.339,77.081,62.239,64.072,77.138,70.28,-629.599,-3.149,-1.493,U
78.644,77.852,63.871,64.362,29.491,71.187,-944.995,-2.287,-2.702,U
77.484,76.892,64.977,64.316,82.841,68.585,-954.126,0.31,4.274,U
78.222,74.582,62.217,64.351,3.051,70.491,-783.54,-2.371,-0.192,U
78.705,76.9,62.663,65.326,58.205,71.491,-909.703,-3.798,0.194,U
77.293,74.157,64.447,62.155,50.02,68.582,-598.737,-2.841,3.139,U
79.343,75.768,64.58,63.284,81.238,70.033,-984.103,0.211,-0.115,U
78.066,77.861,61.085,62.297,57.13,68.557,-992.631,0.281,-2.594,U
78.477,75.268,64.502,62.26,70.571,70.262,-845.961,-1.159,0.208,U
78.308,76.025,63.102,64.619,23.343,68.884,-333.077,-1.75,3.809,U
77.93,74.257,61.402,63.319,4.103,69.132,-992.993,0.072,4.182,U
79.774,75.102,62.013,63.11,30.998,68.389,-211.416,0.425,1.442,U
79.427,74.253,64.834,64.964,24.345,70.534,-834.966,-1.241,1.234,U
76.323,74.992,64.835,65.714,47.486,71.429,-477.113,-1.061,1.927,U
77.964,74.269,61.246,65.124,31.346,70.94,-338.288,-3.603,5.822,U
76.628,76.093,64.501,62.952,78.613,71.717,-322.043,-1.633,3.359,U
77.681,77.615,64.949,63.399,40.626,68.817,-106.025,-3.582,3.57,U
79.699,74.841,61.847,65.909,33.937,71.922,-670.396,-0.906,0.939,U
76.569,75.371,64.136,64.439,88.11,68.569,-430.583,0.764,-2.292,U
79.608,74.967,62.596,65.196,38.197,69.815,-725.363,0.826,-2.636,U
78.616,75.925,64.505,63.314,53.345,71.21,-728.807,-3.489,3.838,U
76.785,76.571,61.836,64.976,16.461,71.589,-706.671,-2.039,1.896,U
77.113,74.439,62.117,63.24,40.728,68.971,-191.176,-3.856,5.892,U
79.598,77.896,61.138,64.137,79.303,69.207,-837.163,-3.467,1.222,U
78.893,75.316,61.063,63.876,7.976,70.411,-270.931,-1.008,-1.869,U
78.918,76.746,62.066,65.987,50.604,68.016,-233.805,0.031,5.947,U
76.567,75.793,63.41,63.286,38.798,71.684,-909.93,-1.12,4.421,U
76.257,77.901,63.685,64.561,41.599,70.773,-481.925,-0.217,3.711,U
77.979,77.497,62.661,64.088,77.575,70.617,-488.277,0.483,0.443,U
76.965,75.88,64.421,64.266,20.003,71.798,-860.403,-3.039,3.711,U
76.327,75.876,64.152,62.914,79.451,71.245,-793.18,0.222,5.702,U
79.165,74.472,61.444,63.387,29.251,70.233,-417.087,-2.757,1.98,U
76.403,77.653,63.473,64.393,2.244,70.234,-514.562,-1.427,2.823,U
77.847,77.301,61.4,64.225,32.881,70.954,-476.172,-2.395,5.529,U
78.557,75.802,61.815,65.672,21.621,69.918,-315.446,0.587,-2.335,U
79.149,77.062,64.937,62.898,73.462,71.282,-750.567,-3.934,0.516,U
78.19,76.451,61.008,63.006,3.561,69.252,-329.491,-0.893,3.568,U
79.923,74.261,64.323,64.265,31.09,69.269,-517.657,-3.617,1.097,U
77.518,76.202,62.693,65.058,19.373,70.942,-879.45,0.516,2.178,U
79.328,74.974,63.95,62.431,75.378,68.878,-13.809,-2.445,1.168,U
77.851,75.651,62.728,65.26,1.325,68.852,-355.415,-1.442,-0.227,U
79.604,75.095,62.266,62.142,65.532,69.56,-955.502,-3.423,4.083,U
78.33,77.072,61.309,63.957,58.184,69.723,-680.104,0.04,3.321,U
78.329,75.566,62.536,64.922,86.81,68.488,-788.79,-0.95,-0.791,U
78.546,77.304,64.69,65.284,81.299,70.409,-938.353,-2.645,1.279,U
77.497,77.221,62.712,65.645,13.826,70.261,-703.496,-1.712,4.76,U
76.698,75.398,63.235,64.472,56.08,70.977,-847.038,-0.577,2.192,U
76.318,77.999,62.444,65.901,52.224,71.656,-718.04,-0.357,-1.251,U
76.807,75.887,63.218,65.498,14.962,71.759,-802.201,-2.328,0.229,U
78.165,76.206,61.136,63.981,62.126,69.983,-798.291,-1.441,-0.972,U
76.623,74.627,61.0,63.734,64.802,71.237,-839.466,0.247,4.616,U
76.916,74.524,64.838,62.947,65.356,71.207,-240.913,-2.219,3.733,U
76.754,75.694,64.78,64.099,54.8,71.984,-197.854,-3.795,5.153,U
78.649,75.079,64.85,63.822,15.072,70.414,-413.137,-0.666,0.555,U
77.158,74.333,64.294,65.531,30.497,68.246,-298.155,-2.204,0.39,U
76.595,74.025,63.602,64.605,44.662,69.469,-716.782,-3.526,1.856,U
77.627,76.27,61.351,63.884,59.739,71.012,-559.181,-2.163,-1.159,U
78.305,77.309,61.539,65.075,48.878,68.715,-58.305,-1.99,2.331,U
